Project_Name,Project_URL,Project_Hash,Test_id,OD_Type,Polluter_or_Setter,Cleaner,Path,md5sum,Before_Patch_Isolation,Before_Patch_DT,Before_Patch_OD,After_Patch_Isolation,After_Patch_DT,After_Patch_OD
yamicache,https://github.com/mtik00/yamicache,1109d08b18be94bdee55e113309f7be29f25d840,tests/test_class.py::test_cached,victim,tests/test_class.py::test_timeout,tests/test_class.py::test_keyed_cached,yamicache/ipflakies_result/8adab9c3/patch/test_class_patch_a84ee92e.patch,ea5ec80650e66feb7196af7a85525c3b,passed,passed,passed,Was_not_OD,Was_not_OD,Was_not_OD
yamicache,https://github.com/mtik00/yamicache,1109d08b18be94bdee55e113309f7be29f25d840,tests/test_class.py::test_keyed_cached,victim,tests/test_class.py::test_prefix,tests/test_class.py::test_counters,yamicache/ipflakies_result/801e97bc/patch/test_class_patch_26539b99.patch,fe5b1fcdc19d2d6cbce2070739b8b94d,passed,passed,failed,passed,passed,failed
yamicache,https://github.com/mtik00/yamicache,1109d08b18be94bdee55e113309f7be29f25d840,tests/test_class.py::test_utility,victim,tests/test_class.py::test_prefix,tests/test_class.py::test_counters,yamicache/ipflakies_result/68343008/patch/test_class_patch_26539b99.patch,08e86ca3a46109e0b74199efef82c6f0,passed,passed,failed,passed,passed,failed
dcard-spider,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_posts.py::TestPosts::test_with_ids_through__call__,brittle,tests/test_posts.py::TestPosts::test_get_post_bundle,,dcard-spider/ipflakies_result/09048f50/patch/test_posts_patch_c13774ab.patch,7959ff745c1b9af080cacb3abd14d214,passed,failed,passed,passed,failed,passed
dcard-spider,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_posts.py::TestPosts::test_get_post_bundles,victim,tests/test_posts.py::TestPosts::test_get_post_bundle,tests/test_forums.py::TestForums::test_with_none_name_in_dcard_instance,dcard-spider/ipflakies_result/841fbbdb/patch/test_posts_patch_38aab832.patch,1465d27acfa4beff04fee55266270131,failed,failed,failed,passed,failed,failed
plcx,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,plcx/tests/comm/test_server.py::test_serverx_error[raise_handler-AttributeError],victim,plcx/tests/comm/test_server.py::test_serverx_error[raise_timeout-TimeoutError],plcx/tests/bag/test_unpack.py::test_bytes_to_list[d\x00\x00\x00-i-exp_value0],plcx/ipflakies_result/e524c40a/patch/test_server_patch_f288091d.patch,152bd35c896bd067e5817864b74a3e31,Repository_not_found,Repository_not_found,Repository_not_found,Repository_not_found,Repository_not_found,Repository_not_found
plcx,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,plcx/tests/comm/test_server.py::test_serverx_error[not_arg_handler-TypeError],victim,plcx/tests/comm/test_server.py::test_serverx_error[raise_timeout-TimeoutError],plcx/tests/bag/test_unpack.py::test_bytes_to_list[d\x00\x00\x00-i-exp_value0],plcx/ipflakies_result/c39bd0ed/patch/test_server_patch_f288091d.patch,c9eef8e8426852ca78348109d8ff8604,Repository_not_found,Repository_not_found,Repository_not_found,Repository_not_found,Repository_not_found,Repository_not_found
torchpwl,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,torchpwl/pwl_test.py::test_pwl_is_continous[3-1-PointPWL],victim,torchpwl/pwl_test.py::test_pwl_init[11-5-SlopedPWL],torchpwl/pwl_test.py::test_pwl_init[1-1-PointPWL],torchpwl/ipflakies_result/1343774d/patch/pwl_test_patch_10293034.patch,5aa6eef98e9199643fa1379efe07cdab,parametrize,ERROR,ERROR,parametrize,ERROR,ERROR
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_dataframe_checks.py::test_is_dataframe,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_4aca7501.patch,9e2e14b169c7f929a6e2d3fbdd102a7b,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_discretisers.py::test_UserInputDiscretise,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_837290cf.patch,d6d4ce4a815eba1c3206de159b9be750,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_selected__variable_not_numeric,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_cc230da6.patch,793e7e82c337eed000ab974a44695e3d,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_Serror_when_selected__variable_not_in_df,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_f3e4ab31.patch,d8809e80779cd32fe569abe90fa3a059,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_mathematical_combination.py::test_MathematicalCombinator_error_when_variable_names_and_operations_LengthNotEqual,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_9b42c0b2.patch,0e29ea30c3862ca80a1aa3bdd68660f7,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
feature_engine,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_missing_data_imputer.py::test_AddMissingIndicator,victim,tests/test_missing_data_imputer.py::test_RandomSampleImputer,tests/test_variable_manipulation.py::test_define_variables,feature_engine/ipflakies_result/b01568ae/patch/test_missing_data_imputer_patch_48416cbe.patch,b14250363d3c87a94747d7442fbb09e5,ERROR,ERROR,ERROR,ERROR,ERROR,ERROR
Tale,https://github.com/efe/zula,6328eb9c0e18debaaa769b7ac0d05a4a472f4746,tests/test_mudobjects.py::TestMudObject::test_basics,brittle,tests/test_driver.py::TestDriverCreation::testBase,,Tale/ipflakies_result/b0c8ca23/patch/test_mudobjects_patch_159da815.patch,c3105d11a2f5d3f4912b886e5b32418e,failed,passed,passed,failed,passed,failed
